,CustomerID,Price,Product_Bag,Product_Baseball_Kit,Product_Basket_Ball,Product_Bed,Product_Bench,Product_Cabinet,Product_Camping_Net,Product_Chair,Product_Computer,Product_Cooler,Product_Couch,Product_Cricket_Bat,Product_Cricket_Kit,Product_Cupboard,Product_Desk,Product_Football,Product_Fridge,Product_Half_Pant,Product_Heater,Product_Hockey_Kit,Product_Hoodie,Product_Javeline,Product_Joggers,Product_Laptop,Product_Medical_Kit,Product_Pant,Product_Rope,Product_Season_Ball,Product_Shelve,Product_Shirt,Product_Shoes,Product_Sleeping_Bag,Product_Slippers,Product_Smartphone,Product_Soffa,Product_Speaker,Product_Stand,Product_Stick,Product_Stove,Product_Suit,Product_TShirt,Product_TT_Kit,Product_TV,Product_Table,Product_Tablet,Product_Tennis_Ball,Product_Tools_Kit,Color_c,Color_g,Color_p,Color_r,Color_w,Color_y,Size_M,Size_S,Size_XL,Size_XXL,Cluster
3026,3027,5620.775,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,1,0,2,1,0,0,0,2,1,0,0,1,1,7,2,3,3,1,4,3,4,3,4
3027,3028,9872.355,1,1,3,1,0,0,0,0,0,1,1,1,2,1,0,1,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,3,1,0,6,3,2,3,3,8,10,5,4,6,3
3028,3029,10469.985,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,2,1,2,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,3,0,3,5,3,3,3,3,6,3,5,9,3
3029,3030,8012.26,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,0,4,2,2,5,2,3,3,6,3,6,1
3030,3031,9097.4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,2,2,4,4,3,3,7,2,4,1
3031,3032,11703.225,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,5,4,7,2,2,5,5,3,3
3032,3033,1688.6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,1,2,4,0,0,2,2,3,2,0
3033,3034,1860.105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,2,1,1,2,1,2,2,2,0
3034,3035,12911.51,1,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,2,0,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,4,4,0,0,0,0,1,0,1,4,3,4,8,2,3,9,8,4,6,2
3035,3036,12384.905,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,0,1,0,1,2,2,0,0,1,4,1,2,0,0,0,0,0,0,2,0,2,3,0,1,0,0,5,5,4,1,7,7,7,5,6,5,3
3036,3037,11008.805,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,1,5,3,3,4,3,2,1,8,9,4,3
3037,3038,7229.075,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,1,0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,5,2,3,2,4,5,6,4,1,1
3038,3039,6627.165,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,1,2,0,0,0,0,2,1,0,1,1,1,1,1,0,0,1,9,2,2,3,1,4,3,6,7,5,4
3039,3040,2836.745,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,4,1,2,4,2,1,2,3,2,4,0
3040,3041,8089.785,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,2,0,0,1,1,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,5,4,4,4,1,2,4,6,3,1
3041,3042,8833.745,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,2,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,2,2,3,6,4,2,5,4,3,4,1
3042,3043,4544.42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,2,0,3,4,1,2,1,4,0,2,4,4
3043,3044,3827.965,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,4,2,1,3,4,3,1,0
3044,3045,3198.995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,2,0,2,4,0,0
3045,3046,1377.065,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,1,2,3,1,0
3046,3047,6941.165,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,0,2,1,2,2,4,3,1,1,4,7,4,1
3047,3048,18467.83,1,0,0,0,1,0,0,1,1,3,3,1,0,1,1,0,0,0,2,0,0,0,2,1,0,0,2,0,0,1,0,1,0,1,1,2,0,1,2,0,0,0,0,0,0,0,3,6,4,2,5,6,1,6,9,4,6,2
3048,3049,6796.0599999999995,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,0,8,1,2,6,3,4,1
3049,3050,8198.61,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,0,2,0,0,0,0,2,2,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,3,3,5,2,1,5,5,5,6,6,1
3050,3051,10423.289999999999,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,2,2,0,1,1,1,2,1,1,0,1,1,2,0,2,1,2,0,1,0,0,3,0,1,3,4,4,7,4,3,8,6,1,9,3
3051,3052,7018.81,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,2,2,1,1,0,1,1,0,1,0,1,2,1,1,0,1,0,2,4,3,3,2,3,4,3,6,6,5,1
3052,3053,4634.125,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,2,4,6,2,3,3,4
3053,3054,4139.01,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,2,1,2,2,4,2,4,4,1,0
3054,3055,5841.67,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,2,0,0,1,0,0,1,0,0,1,2,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,4,3,3,3,4,5,4,2,7,4
3055,3056,8408.085,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,1,1,3,0,1,0,1,1,1,2,1,2,4,7,4,6,3,8,4,7,5,1
3056,3057,6454.8,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,1,1,3,2,2,4,3,3,3,4
3057,3058,5631.82,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,3,4,3,1,3,1,6,4,4
3058,3059,4003.285,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,4,1,2,2,1,5,2,0
3059,3060,8293.68,2,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,3,5,5,7,2,4,7,8,3,5,1
3060,3061,7749.2300000000005,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,2,0,1,0,0,1,0,1,1,0,2,0,0,3,3,3,5,6,5,5,5,4,1
3061,3062,12323.69,0,1,1,1,1,1,0,0,0,0,0,3,0,0,0,1,0,1,0,1,1,0,0,1,2,1,2,2,0,1,1,1,1,1,0,1,1,0,2,0,0,0,1,1,2,1,1,3,6,4,5,5,5,4,10,8,9,3
3062,3063,5586.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1,0,0,2,0,0,2,0,1,4,4,1,3,3,6,2,4,5,4
3063,3064,3901.59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,2,2,0,1,3,3,3,5,3,0
3064,3065,3489.5099999999998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,2,1,5,2,3,6,1,0
3065,3066,12053.93,2,0,3,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,1,2,1,0,0,0,0,2,0,1,1,0,2,1,1,1,0,0,0,0,0,2,0,6,3,7,6,5,2,5,9,8,4,3
3066,3067,3542.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,3,3,1,1,3,0
3067,3068,4573.71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,5,2,3,1,2,3,3,2,5,4
3068,3069,10035.875,3,1,0,0,0,0,2,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,2,6,5,5,2,5,2,7,7,4,7,3
3069,3070,5052.265,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,2,0,4,6,3,1,5,5,3,4
3070,3071,2996.8700000000003,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,4,2,1,3,3,4,2,2,0
3071,3072,6732.22,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,1,0,2,0,2,4,2,4,1,1,4,1,3,3,4
3072,3073,6282.29,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,1,3,3,2,5,5,1,4,3,4
3073,3074,10278.315,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,2,0,1,0,1,4,6,3,2,0,5,3,4,6,4,3
3074,3075,4761.61,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,3,1,2,2,1,4,3,3,4
3075,3076,4000.065,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,2,1,3,3,3,3,2,0
3076,3077,3624.6549999999997,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,2,2,1,3,2,4,2,4,2,0
3077,3078,2297.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,2,5,4,2,1,6,3,0
3078,3079,13704.475,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,2,0,0,1,0,1,1,1,1,1,0,0,2,1,1,2,1,1,1,0,1,2,1,2,0,1,0,2,0,1,6,3,4,4,5,6,5,8,9,8,2
3079,3080,13370.285,1,0,0,2,0,0,0,0,0,4,1,1,1,1,1,1,1,0,0,1,1,1,2,1,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,6,5,4,6,1,3,5,6,8,7,2
3080,3081,8826.85,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,1,0,1,4,2,4,4,3,1
3081,3082,4959.38,2,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,5,3,2,2,2,1,4,6,3,7,4
3082,3083,7894.099999999999,0,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,4,2,2,5,4,4,1,1
3083,3084,3064.81,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,2,3,2,4,1,3,2,0
3084,3085,11355.09,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,0,0,1,0,1,1,0,0,1,0,0,1,2,1,0,2,1,1,0,0,1,4,3,1,7,5,2,7,5,5,3,3
3085,3086,14322.665,0,0,1,0,0,0,2,0,1,2,0,1,1,0,2,1,1,1,0,0,0,0,0,1,3,1,2,0,1,0,1,0,1,2,0,0,1,2,1,3,1,0,3,0,0,1,3,6,11,5,7,4,6,8,6,10,5,2
3086,3087,4958.905,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,3,1,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,3,2,2,6,5,3,5,3,4
3087,3088,8057.56,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1,0,0,0,0,5,2,4,2,0,4,7,2,2,5,1
3088,3089,3476.24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,3,1,1,0,1,2,1,0,4,0
3089,3090,3010.285,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,6,2,4,2,1,1,2,3,5,3,0
3090,3091,5428.085,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,1,2,1,3,5,1,1,6,3,5,5,3,4
3091,3092,8766.56,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,1,1,1,0,1,0,0,1,0,2,1,1,2,0,0,0,0,1,0,2,2,4,4,2,3,3,10,2,6,2,1
3092,3093,3320.7200000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,1,1,0,4,1,0
3093,3094,8783.27,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,2,1,0,0,2,2,2,1,0,0,0,2,0,0,2,0,0,1,0,0,0,7,4,0,4,1,3,1,2,5,8,1
3094,3095,5088.345,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,1,0,4,1,1,4,5,2,1,4
3095,3096,6757.25,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3,2,0,0,0,1,1,1,1,2,0,1,1,2,1,1,0,0,0,0,0,1,2,2,8,2,4,6,2,8,7,5,4,4
3096,3097,13357.1,0,0,0,2,1,1,0,1,1,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,6,2,1,2,6,4,4,7,4,4,2
3097,3098,9026.93,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3,0,0,1,0,0,1,0,2,0,2,0,1,0,0,1,1,0,1,3,3,2,4,5,6,4,3,7,1
3098,3099,7783.73,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,1,1,4,4,4,2,3,2,3,2,4,7,1
3099,3100,6606.59,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,2,2,4,1,3,4
3100,3101,5572.275,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,0,1,3,4,1,3,2,3,5,0,4,4
3101,3102,7897.575,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,1,3,1,5,0,3,2,5,1,3,2,1
3102,3103,3988.13,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,3,2,2,2,1,3,3,2,2,0
3103,3104,8310.525,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,2,0,0,1,0,0,0,2,1,0,0,1,1,4,4,3,4,5,1,4,1,4,6,9,1
3104,3105,9612.22,2,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2,1,1,2,0,3,0,1,0,1,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,6,2,6,7,1,3,4,4,4,4,3
3105,3106,8799.845,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,4,3,2,3,4,2,4,4,1
3106,3107,18545.275,0,0,2,0,3,0,1,0,3,0,1,0,1,0,0,0,1,0,0,2,1,2,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,2,2,0,2,0,0,3,3,2,4,3,6,9,6,8,7,9,10,2
3107,3108,1598.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,1,1,1,2,2,1,1,2,2,1,5,1,0,0
3108,3109,6485.87,0,1,0,0,0,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,2,3,4,4,5,2,4
3109,3110,1337.185,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,1,1,1,1,2,2,1,0
3110,3111,9484.585,0,0,0,3,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,2,5,3,2,2,1,3,8,7,3
3111,3112,11413.84,1,2,1,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,1,1,0,1,1,0,1,2,0,2,1,1,1,0,2,1,0,0,2,1,2,0,1,1,0,2,0,1,0,4,4,6,8,3,5,8,9,8,5,3
3112,3113,4681.64,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,4,1,3,0,3,0,4,3,4
3113,3114,11801.675,1,0,1,0,1,0,2,2,0,1,1,0,1,0,1,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,2,0,1,1,0,2,0,2,2,1,2,3,0,0,1,0,1,2,2,8,6,8,6,8,9,7,4,3
3114,3115,8592.245,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,2,1,2,0,1,1,1,0,0,2,1,2,0,0,2,0,0,3,1,0,1,0,0,0,0,3,1,4,4,5,7,7,7,5,2,7,1
3115,3116,6372.585,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,1,1,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,1,8,3,3,6,2,3,8,4,4
3116,3117,9734.63,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,2,1,1,0,1,2,0,3,2,0,0,0,0,0,0,0,1,3,0,2,1,0,1,4,3,11,3,5,0,7,9,5,4,3
3117,3118,10900.885,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,1,2,2,1,1,1,1,1,0,4,3,1,0,0,1,0,0,0,0,1,1,1,2,0,1,1,1,0,0,0,0,0,3,4,2,6,4,9,5,10,2,6,3
3118,3119,9212.93,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,0,2,3,0,2,2,1,2,1,0,4,1,3,1,0,0,2,0,1,1,1,1,0,0,0,0,1,0,3,11,3,5,7,6,8,6,6,6,1
3119,3120,4650.535,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,3,1,1,3,4,2,2,5,2,4,4
3120,3121,8476.47,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,1,0,0,1,1,3,1,2,3,5,1,2,7,1,7,1
3121,3122,9089.01,0,2,0,0,1,0,2,0,0,2,1,0,0,0,0,1,0,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,1,0,2,2,0,0,0,0,2,2,3,7,4,6,3,8,3,8,3,1
3122,3123,5790.945,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,3,1,1,1,0,0,1,0,0,7,6,0,1,2,1,4,2,5,5,4
3123,3124,5695.815,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,2,0,1,0,0,0,1,3,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,2,1,2,5,6,5,1,4,4,5,4,4
3124,3125,7958.525,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,1,0,0,2,1,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,1,4,2,1,3,7,6,5,2,5,6,1
3125,3126,7585.255,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,1,4,2,1,3,2,5,2,8,2,4,1
3126,3127,4165.35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,1,1,0,1,0,1,0,0,0,1,0,2,1,0,0,0,1,3,4,4,3,0,5,2,3,4,5,0
3127,3128,3645.36,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4,3,1,2,5,4,3,1,0
3128,3129,4609.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,1,0,0,2,0,1,1,1,0,1,0,4,0,3,1,1,4,4,3,6,1,4
3129,3130,3692.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,2,1,2,0,1,4,4,2,0
3130,3131,3081.535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2,3,2,1,1,2,4,0,1,0
3131,3132,7159.02,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,2,1,0,2,2,4,3,1,3,1
